Search_method Problem Max_evals Run Score
hill_climber_penalized_score knapPI_16_200_1000_4 1000 12 9459
hill_climber_penalized_score knapPI_16_200_1000_4 1000 13 9661
hill_climber_penalized_score knapPI_16_200_1000_4 1000 14 9114
hill_climber_penalized_score knapPI_16_200_1000_4 1000 15 -5704
hill_climber_penalized_score knapPI_16_200_1000_4 1000 16 8940
hill_climber_penalized_score knapPI_16_200_1000_4 1000 17 -4865
hill_climber_penalized_score knapPI_16_200_1000_4 1000 18 8994
hill_climber_penalized_score knapPI_16_200_1000_4 1000 19 9670
hill_climber_penalized_score knapPI_16_200_1000_4 1000 20 8248
hill_climber_penalized_score knapPI_16_200_1000_4 1000 21 -5363
hill_climber_penalized_score knapPI_16_200_1000_4 1000 22 9386
hill_climber_penalized_score knapPI_16_200_1000_4 1000 23 10062
hill_climber_penalized_score knapPI_16_200_1000_4 1000 24 -4719
hill_climber_penalized_score knapPI_16_200_1000_4 1000 25 -5842
hill_climber_penalized_score knapPI_16_200_1000_4 1000 26 8567
hill_climber_penalized_score knapPI_16_200_1000_4 1000 27 8516
hill_climber_penalized_score knapPI_16_200_1000_4 1000 28 -4466
hill_climber_penalized_score knapPI_16_200_1000_4 1000 29 9155
random_search knapPI_11_20_1000_4 1000 0 1320
random_search knapPI_11_20_1000_4 1000 1 1200
random_search knapPI_11_20_1000_4 1000 2 1340
random_search knapPI_11_20_1000_4 1000 3 1240
random_search knapPI_11_20_1000_4 1000 4 1140
random_search knapPI_11_20_1000_4 1000 5 1160
random_search knapPI_11_20_1000_4 1000 6 1220
random_search knapPI_11_20_1000_4 1000 7 1240
random_search knapPI_11_20_1000_4 1000 8 1240
random_search knapPI_11_20_1000_4 1000 9 1080
random_search knapPI_11_20_1000_4 1000 10 1200
random_search knapPI_11_20_1000_4 1000 11 1400
random_search knapPI_11_20_1000_4 1000 12 1320
random_search knapPI_11_20_1000_4 1000 13 1400
random_search knapPI_11_20_1000_4 1000 14 1320
random_search knapPI_11_20_1000_4 1000 15 1240
random_search knapPI_11_20_1000_4 1000 16 1200
random_search knapPI_11_20_1000_4 1000 17 1200
random_search knapPI_11_20_1000_4 1000 18 1200
random_search knapPI_11_20_1000_4 1000 19 1300
random_search knapPI_11_20_1000_4 1000 20 1360
random_search knapPI_11_20_1000_4 1000 21 1020
random_search knapPI_11_20_1000_4 1000 22 880
random_search knapPI_11_20_1000_4 1000 23 1060
random_search knapPI_11_20_1000_4 1000 24 1240
random_search knapPI_11_20_1000_4 1000 25 1220
random_search knapPI_11_20_1000_4 1000 26 1220
random_search knapPI_11_20_1000_4 1000 27 1260
random_search knapPI_11_20_1000_4 1000 28 1200
random_search knapPI_11_20_1000_4 1000 29 840
random_search knapPI_13_20_1000_4 1000 0 890
random_search knapPI_13_20_1000_4 1000 1 480
random_search knapPI_13_20_1000_4 1000 2 560
random_search knapPI_13_20_1000_4 1000 3 0
random_search knapPI_13_20_1000_4 1000 4 0
random_search knapPI_13_20_1000_4 1000 5 907
random_search knapPI_13_20_1000_4 1000 6 0
random_search knapPI_13_20_1000_4 1000 7 800
random_search knapPI_13_20_1000_4 1000 8 0
random_search knapPI_13_20_1000_4 1000 9 0
random_search knapPI_13_20_1000_4 1000 10 0
random_search knapPI_13_20_1000_4 1000 11 0
random_search knapPI_13_20_1000_4 1000 12 169
random_search knapPI_13_20_1000_4 1000 13 0
random_search knapPI_13_20_1000_4 1000 14 0
